,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-01_LMT_PS_PMM_LV,0_Cornell_Pos_S-04_LMT_PS_PMM_LV,0_Cornell_Pos_S-13_O_LV,0_Cornell_Pos_S-23_O_LV,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP_LV,0_Cornell_Pos_S-25_O_LV,0_Cornell_Pos_S-33_O_LV,0_Cornell_Pos_S-38_O_LV,0_Cornell_Pos_S-42_LMT_LMH_PS_PMM_LV,0_Cornell_Pos_S-47_RP_LV,0_Cornell_Pos_S-50_LMH_LCT_PS_PMM_LV,1_Cornell_Pos_S-03_LCC_PS,1_Cornell_Pos_S-05_O,1_Cornell_Pos_S-06_O,1_Cornell_Pos_S-07_O,1_Cornell_Pos_S-08_LMT_PS_PMM,1_Cornell_Pos_S-09_LMT_PS_PMM_RP,1_Cornell_Pos_S-14_LMH_PS_PMM,1_Cornell_Pos_S-15_LMT_LMH_PS_PMM,1_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-18_O,1_Cornell_Pos_S-19_LMH_PS_PMM,1_Cornell_Pos_S-20_O,1_Cornell_Pos_S-21_LMT_PS_PMM,1_Cornell_Pos_S-22_O,1_Cornell_Pos_S-26_O,1_Cornell_Pos_S-28_LMT_PS_PMM,1_Cornell_Pos_S-29_RP,1_Cornell_Pos_S-30_O,1_Cornell_Pos_S-31_LMT_PS_PMM,1_Cornell_Pos_S-34_O,1_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-36_O,1_Cornell_Pos_S-37_O,1_Cornell_Pos_S-41_O,1_Cornell_Pos_S-43_RP,1_Cornell_Pos_S-44_O,1_Cornell_Pos_S-46_O,1_Cornell_Pos_S-48_O,1_Cornell_Pos_S-49_O,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
24107,24107,11.721,617.31927,Unknown,[M+H]+,ion correlated with 23458,0.011,False,,,,,,,999,False,False,False,,False,False,,,,,,,,15.17,Cornell_Pos_S-09,617.31927:600032 618.32262:0 619.32598:0,,607.48022_@_18.959,4.543362927354318,4.295748845723972,4.270005450861484,4.329686089133498,4.580126316047357,4.669976653051162,4.187139462666295,4.688868952673304,4.197429915127621,4.41438774302079,4.772392322179554,4.0464823132420875,4.249403851903737,3.083423313713929,4.275361100874288,4.145134011515016,4.458521989031677,4.712736015474285,4.06034522799845,4.446227899267721,4.430939927110064,4.288926122486225,4.49143027808711,4.119017511372102,4.570901165836375,4.50030489634706,4.141194530489852,4.434359979219082,4.090754083473437,4.024664850680891,4.317321035176425,4.197005355735391,4.219648636496917,4.474343632567308,4.312999133902228,3.8826094336586703,4.502751823392526,4.431852751745021,3.919395749290951,4.195030149071421,-0.20774501942501164,4.4499204252581235,-0.32137840292378583,0.0431640832369048,0.09930007457958484,0.08455096680905283,1177,0.001719654023727427,-0.041444429213177376,0
30805,30805,17.994,799.25067,Unknown,[M+H]+,,0.067,False,,,,,,,999,False,False,False,,False,False,,,,,,,,4.91,Cornell_Pos_S-30_R,799.25067:581667 800.25402:466427 801.25738:354501,,785.4397_@_9.923,4.969240777991986,3.6433836086962605,4.140350041096427,4.95615794886294,5.359630664012261,5.875919588110323,6.067510813467392,5.438818554497058,4.65342202614587,4.353094742674231,5.111528041530224,4.749023804443144,4.370421026250011,5.5116071023313085,4.115018626732348,4.341966351417108,4.604689126486952,4.517975041159892,4.40999941256418,4.604831581638067,4.025988705286469,3.4899380500973387,5.315301504565419,5.578664008506274,4.137805643799885,4.914524327032123,4.948396613305361,3.209747556109884,4.116057339814263,4.897964786702735,4.143051245717559,4.402691255675359,4.765281420590378,4.898355036749902,4.316476151988676,4.787552023851308,3.857515205491603,4.336498428963786,4.072207794013873,5.364151721318989,-0.45035090152607626,4.960823346098635,-0.321335246236271,0.0431937268996269,0.21529553888371927,0.18331754572555928,1178,0.0017211150721757934,-0.04147261182745111,0
24455,24455,10.423,626.45905,Unknown,[M+H]+,,0.157,False,,,,,,,999,False,False,False,,False,False,,,,,,,,6.38,Cornell_Pos_Blank1,626.45905:357905 627.4624:101209 628.46576:0,,616.46399_@_16.882,5.393589208031853,5.696429710326886,5.4301760042181195,5.611818914049882,5.532216056775215,5.7628282721572806,5.475215176405126,5.623369439647319,5.547016737613751,5.345941540114035,5.500514807087837,5.297886452238715,5.333468256559993,5.336558431364104,5.44355554750525,5.397788480695199,5.452993017452157,5.566352163273738,5.549686348468187,5.391568870638216,5.6948255389683204,5.688345781208726,5.481646644515608,5.44092521344533,5.653062226227056,5.493392330505796,5.181432864645284,5.354537892722934,5.180406539199665,5.407470343688901,5.374098664638924,5.390448064670205,5.285462922285465,5.215059308462183,5.227893854995022,5.713140314780559,5.440687881103769,5.593255501362819,5.322593607932699,5.564984450333524,-0.10797980399253927,5.538101442402483,-0.32127195664194985,0.04323722940307963,0.05163235376319904,0.04396336506078551,1179,0.00172257612062416,-0.04151465328245547,0
16156,16156,13.036,453.34302,Unknown,[M+2H]2+,,0.056,False,,,,,,,999,False,False,False,,False,False,,,,,,,,58.75,Cornell_Pos_S-03,453.34302:6676516 454.34637:4857124 455.34973:0,,445.11899_@_19.02,4.242631298577617,4.040010615979949,3.777776374218444,3.9210724467576337,3.6806539483824743,3.0698022620829515,3.5635555103275514,4.562676680375381,3.2208821422884797,3.966700883651324,5.642873810922491,3.420825965601096,3.6165422058970873,2.993302120026977,4.174820852316583,3.081027258916156,2.988024992535542,3.4698866705471447,3.9359098432765998,3.8597596242901147,3.4660454283641955,3.761009955060267,4.073674038687166,3.4317783603774115,3.542709565630425,3.6492464315410054,3.9604730806684136,3.0639405142012945,4.102309355819798,3.986968560540034,3.693498247177513,3.24000561901148,4.217537524424981,3.9538561601896403,3.7250086181344413,3.1813157735463347,3.950155485759224,2.819368470858783,3.7816590138299464,3.4737378316358285,-0.36430115979888544,3.971694179414936,-0.32124653009993887,0.04325471649905636,0.1742120821732305,0.14833624284702304,1180,0.0017240371690725267,-0.04153067932998383,0
30158,30158,9.115,777.40875,Unknown,[M+NH4]+,adduct linked to 29554_[M+H]+,0.36,False,,,,,,,999,False,False,False,,False,False,,,,,,,,106.67,Cornell_Pos_S-47,777.40875:21309600 778.4121:6985414 779.41546:5151124,,766.5354_@_18.868,7.075859420191714,6.612529332933153,7.284640283951001,6.52789180403826,7.285599778231248,7.236459374218664,7.0354941662953046,7.04289235109281,7.754215726432465,7.781197179322448,6.906465959647654,7.0452463397854235,6.6968469532869515,6.734549533952042,7.44816801023983,7.711456860957115,7.7558861547250455,7.780774978333383,7.596632772717082,7.611964278721654,7.4288970273281585,6.697610846740538,7.783244792789411,7.246029187502291,7.175800402393792,7.75697197045869,7.544356428814832,7.052613070994425,7.205656261264769,7.6146602781360215,7.092336229928481,7.8338996667019,7.511515941867493,7.562522541686622,7.601602832505993,7.700230650799433,7.580966453947303,7.677843834431264,7.377347185765987,6.96234244073707,0.26618682535534877,7.140295034214065,0.32124391449930134,0.04325651570283084,0.12729408311590912,0.10838700617385821,1181,0.001725498217520893,-0.04153101748530994,0
13441,13441,1.955,401.05368,Unknown,[M+H]+,,0.146,False,,,,,,,999,False,False,False,,False,False,,,,,,,,117.8,Cornell_Pos_S-23,401.05368:4747946 402.05703:595583 403.06039:0,,394.08444_@_1.966,5.863692054721836,6.358858134960898,5.960135455448134,6.554758532852927,5.698799900874094,5.949678428095434,5.919683502950184,6.403213397220943,5.468311796283909,6.457726735399213,5.997923129621745,5.182615687381739,6.702132170696323,5.0858951294711074,5.225425366567479,5.691036187980794,5.570698007860194,5.392998654621305,4.631455924420905,5.6752168625250805,5.917097441073026,6.1803225754790825,6.872822572972182,5.857565640748121,5.887113296831246,4.969121707383052,6.5525882112133,5.372672042539195,5.870569012845187,6.22328445088383,5.347173053815486,4.661534152731116,5.481329367076867,5.964157802657967,5.750198399469624,5.919102098569691,6.1858018708373645,4.522875130892901,6.261914282916147,4.662307784864869,-0.4155591762503867,6.0575255516753925,-0.32116717633885716,0.04330932890607114,0.19877887548625411,0.16925411360198983,1182,0.0017269592659692598,-0.04158236964010188,0
27859,27859,19.265,712.5451,Unknown,[M+H]+,,0.124,False,,,,,,,999,False,False,False,,False,False,,,,,,,,33.1,Cornell_Pos_S-18,712.5451:1943215 713.54845:456065 714.55181:89459,,702.97394_@_1.986,3.3677694814408916,3.5105786313405694,4.7557760459430565,2.7886935409644074,4.378126477679341,3.4560150495799635,2.802486833352031,3.0287829765650773,3.5317997132876124,4.732538090417233,5.40047111411738,5.786783449189171,4.821428419177798,4.755932307355988,4.584264950723243,4.4211162592807165,5.149504412924663,6.475815992095072,5.232485252695836,3.580673469498807,2.9799459844852296,3.543526662988207,2.8579599205014548,3.7577525298436085,3.9401508683350728,5.889173709728285,3.508151579492189,4.299676905186182,3.5868027665893067,4.3939651537425775,3.3113794893737145,6.465032459520141,5.739339529168448,3.685123119787219,4.502092946064741,5.485338699660758,4.30375971275669,4.886581618007619,3.536584981572175,6.8311984240511,0.7667362276671383,3.7957307231534148,0.3211655360109411,0.0433104583930235,0.3667632476810708,0.3122876524791457,1183,0.001728420314417626,-0.041582038078605874,0
1267,1267,9.74,137.09601,Unknown,[M+H]+,,0.281,False,,,,,,,999,False,False,False,,False,False,,,,,,,,4.74,Cornell_Pos_S-03,137.09601:561142 138.09936:0 139.10272:0,,127.03886_@_11.683,5.348118732266735,5.3664535782970555,5.247545450839675,5.2354215654995375,5.051487448950588,5.517115071130091,5.003343939413044,5.198903296480858,5.727116484707858,5.578955783012149,5.669269933027099,5.605430144590534,5.351347930946252,5.301793047197726,5.046187315273976,5.3330052939904915,5.317160687179491,5.356689399115921,5.012895387598972,5.206040294939482,4.964762489205525,5.178156832314135,5.4064508578223585,4.844013560581245,4.94336979845173,5.311198014043237,5.163636277239097,4.920271279413996,4.940554067310233,5.306403583168243,4.917639863787238,5.4485192849511614,5.664136915239555,4.993179651845319,5.501407033780858,5.155733446105913,5.119051155992876,5.1526138820378,5.181174732808843,4.900023237093825,-0.16738842357626876,5.3585210257840625,-0.32115890850925727,0.043315022160762585,0.08007099735290588,0.0681779975313852,1184,0.0017298813628659926,-0.041585140797896596,0
13743,13743,1.692,407.02356,Unknown,[M+H]+,,0.079,False,,,,,,,999,False,False,False,,False,False,,,,,,,,9.7,Cornell_Pos_S-08,407.02356:520994 408.02691:0 409.03027:0,,399.23328_@_2.205,3.6744160995659874,3.6987349009721147,3.4748297498287646,3.6297103014035197,3.92647959106668,3.7641691354835918,3.589446368066538,3.5444608097637254,4.0992868060585135,3.4228501023538294,3.6962162859813605,4.219901429296208,2.8627790991852176,3.6363780777799417,3.6228314862916733,4.3920878728355675,2.760549538722847,3.416968661370616,3.4580712833380978,3.0395863131381216,3.284090208485331,3.7101158112998904,3.6757286615910845,3.671629030149424,3.714681294181993,3.621707817701819,3.232622243684735,3.548144232146214,3.1370293668901965,3.088909287248653,3.3211311462940167,3.0749139726720056,3.1659998595498116,3.8022342579582324,3.6429265539501308,3.393053750125148,3.3352207854053932,3.5613321748876423,3.2969718623174082,3.1383937274879417,-0.2414154122255651,3.6836909227767842,-0.321107089463334,0.04335071874897954,0.11550291593697663,0.09834718909409464,1185,0.0017313424113143594,-0.04161937633766518,0
17897,17897,16.343,486.32468,Unknown,[M+H]+,,0.022,False,,,,,,,999,False,False,False,,False,False,,,,,,,,13.69,Cornell_Pos_S-42_R,486.32468:646874 487.32803:187665 488.33139:0,,480.22256_@_11.748,3.1671546438602944,2.9650245717590975,5.331407992967453,4.169474321011852,3.960565087873254,4.803412702601367,3.498228524084365,4.763848601331174,4.405718344741698,4.6694121490246445,5.295808662124933,6.746073666904655,5.654908916990255,4.286488865918954,5.145151276313749,4.522234164549069,4.896654470071075,6.211262778786254,5.346122619330668,4.385614241667266,4.429402881967939,3.5554172232839125,4.534069047530228,4.822426930609214,5.005399012793978,3.9267924004404415,4.954851959088884,3.3127983711168065,3.838224757330565,4.421778382794244,4.893307354998313,5.397303377997394,4.736686323254956,4.89524141537502,4.728668359549226,5.378518266881126,5.005021627362435,5.517871397773317,4.540250971659452,4.913866146711851,0.55220961397975,4.275459600125466,0.3210981100011706,0.04335690685554651,0.26420769385054693,0.224964744971568,1186,0.0017328034597627257,-0.04162410339578378,0
33257,33257,15.408,946.84314,Unknown,[M+4H]4+,,0.067,False,,,,,,,999,False,False,False,,False,False,,,,,,,,28.1,Cornell_Pos_QC100_5,946.84314:497609 947.84649:891344 948.84985:0,,915.32397_@_1.974,4.126744585514261,3.8720783700038943,5.140755508119728,4.4277598513191405,2.9024265727418372,5.143618568043731,3.404673881546305,3.6294233095427053,5.204055969989248,4.6688535220149445,3.5797255103027776,2.5902145381555344,3.6948067171032517,3.4486616627086915,5.097986843532291,5.105365394106155,4.393781837041803,4.345084817082277,3.2911919322289296,3.8061726680035126,3.3491698458134933,3.650069347188295,3.263501478217291,3.3851361789435614,3.825845186134081,3.6893030900737163,3.8536076121472935,3.7750842401579368,2.58744618553686,3.42770202262804,4.299938089667722,2.821528327113757,3.4310155995381297,3.749096051876237,4.697407905901708,3.2404979640618277,3.5626723533711977,3.772244389334221,3.2155114088679038,3.832482722745836,-0.4942807627677799,4.190919604467144,-0.3210503407276398,0.04338983861360049,0.2365305522554498,0.2013985080851999,1187,0.0017342645082110923,-0.0416555741053894,0
7493,7493,11.68,287.20267,"w/o MS2:""NCGC00160259-01!8-(4-Methoxy-2,3,6-trimethyl-phenyl)-6-methyl-octa-3,5-dien-2-one""",[M+H]+,,0.494,False,,287.20099,C19H26O2,Sesquiterpenoids,ADLAXAQVHBFING-AVPQAVFTSA-N,COC1=C(C)C(C)=C(CC\C(C)=C\C=C\C(C)=O)C(C)=C1,530,True,True,False,,False,False,,,86.4,,,,,16.84,Cornell_Pos_S-42_R,287.20267:3622319 288.20602:852284 289.20938:2068480,,279.17413_@_13.159,5.540122865810768,5.620829978207723,5.7219944096265625,6.045985401563023,5.478842338344113,6.472952764682917,5.190596743410692,5.08396116929449,6.396830549968232,5.981412301425429,5.900947663098367,5.964703196165542,6.917075257735936,5.59530496956003,5.372899322306226,5.5583015637577535,6.147078488495771,5.532611649940717,5.98587937810295,5.410001974165072,5.0698677654290805,5.529288822277167,5.227284820456879,5.2086784774863535,5.591236924828453,5.371075729768424,5.68949067028622,4.7020483154797,4.950362898926735,5.4780847976832945,5.212891461243455,5.4379999412410776,5.58184224880889,5.151103112765114,5.194404992747127,4.9247001350843425,5.064201129182707,5.101924101508311,5.183867340359762,5.688356418567906,-0.32392346216165047,5.766770562312029,-0.3210118581846748,0.043416382920469225,0.15502937087423005,0.13200275273418802,1188,0.001735725556659459,-0.04168065736380976,0
30314,30314,14.149,781.6261,Unknown,[M+H]+,,0.27,False,,,,,,,999,False,False,False,,False,False,,,,,,,,10.44,Cornell_Pos_S-03,781.6261:516283 782.62945:256024 783.63281:77639,,770.68262_@_15.444,6.5802927162518525,6.603520358119755,6.622632717898557,6.688249964251825,6.731064036925129,6.7608083586476395,6.727430899353224,6.736216865396447,6.13137313357529,6.777643319319902,6.567479006597377,6.638749295625235,6.695377762256681,6.358636603999991,6.3125118381670715,6.4953077555117265,6.613822134047316,6.534233842908683,6.57018540014344,6.440372616214993,6.421821416266393,6.545755756214209,6.436921696893593,6.381462833896733,6.546245568737031,6.846662256846548,6.64414009489285,6.57613278659822,6.260287473037852,5.855694199817067,6.491301268901438,6.496132326626963,6.93418546345183,6.073898938618545,6.396823097854497,6.227366567439356,6.4994133460408055,6.190061999107409,6.689658657255189,6.570861728558699,-0.1557691471114076,6.629701034212454,-0.32099944187102786,0.04342495019540555,0.07455413729050878,0.06348056045491975,1189,0.0017371866051078253,-0.04168776359029772,0
23946,23946,1.781,613.25891,Unknown,[M+H]+,,0.213,False,,,,,,,999,False,False,False,,False,False,,,,,,,,17.31,Cornell_Pos_S-47_R,613.25891:2154444 614.26226:463750 615.26562:0,,603.58771_@_15.307,3.5613823978103634,4.245234341965973,4.279852468822439,4.3727116454238075,4.197352648334929,4.009344087017928,4.588853999293022,3.861181683083847,4.184738479108766,4.406334349485424,4.050740481921168,4.406931553039538,4.494015767557458,4.168919797451089,4.021359784920057,4.135676110255037,4.279011132067735,3.8956864809522926,3.9866297570299265,4.000914993776474,5.515030379878996,4.268486432100224,4.63311254169914,4.421210545282967,4.5827256309836315,4.3245013849690785,4.232815667999995,4.611041753023013,4.35465168335461,4.489551348256281,4.353913619954852,5.39754934842796,4.551859679978628,5.636440002866567,4.236362121364155,5.183089731329881,3.6876740112328497,4.498004876918235,5.412191236816437,4.449089052734823,0.3308427580021287,4.159793325660698,0.3209323898878697,0.04347123985384423,0.15838464913867276,0.1348596692307075,1190,0.001738647653556192,-0.04173259220028804,0
1219,1219,10.676,135.22528,Unknown,[M+5H]5+,,0.045,False,,,,,,,999,False,False,False,,False,False,,,,,,,,5.37,Cornell_Pos_S-05_R,135.22528:112225 136.22863:0 137.23199:0,,125.53349_@_11.483,2.4582274133244724,3.3903542042261914,2.004409498671286,3.723642385088343,3.9103787365002085,3.5666285516378164,3.2792127639854605,3.5766623759385228,2.9948996991263375,3.892736482724616,3.834722814696648,3.666594530939711,3.8022771989735435,3.3872989184558007,3.2232055093144627,3.605453588997671,4.096074074617549,3.2577906338210716,3.4669603372196716,3.5140949126084626,3.731030038031643,3.6050547259907226,3.405291985083799,4.129814184119436,3.8869686002506763,3.205580887517342,4.14138263663237,3.463513842946173,3.4873569133451863,3.1551097250544395,4.123753577958008,3.4599721375332297,4.498602407892475,3.5500651846394984,3.885534678398472,3.337977498378699,3.8250997089134273,3.924272170398713,3.6743640431165203,3.2662443002222203,0.3173033091329277,3.3301704478109007,0.3209029704242289,0.043491562344033535,0.1519184216689335,0.12935387493509967,1191,0.0017401087020045586,-0.04175145364202898,0
12938,12938,10.609,392.19089,w/o MS2:S-HEXYL-GLUTATHIONE,[M+H]+,,0.169,False,,392.19,C16H29N3O6S,Oligopeptides,HXJDWCWJDCOHDG-RYUDHWBXSA-N,O=C(O)[C@@H](N)CCC(=O)N[C@H](C(=O)NCC(=O)O)CSCCCCCC,530,True,True,False,,False,False,,,96.0,,,,,8.42,Cornell_Pos_S-06,392.19089:3994053 393.19424:0 394.1976:314620,,385.11124_@_2.196,4.171357008795343,3.341944274395221,5.342263967925285,3.986811468647466,5.45547366603664,4.6334175114650025,4.365542321465481,4.3221631359993875,4.644679624743793,6.5189343195040115,5.412352039217892,6.626626856191977,6.346318856540185,6.029042794532958,5.971459622113144,5.292320507678726,5.044073563628673,6.7666198342873995,5.977267231759636,4.765730827973861,4.749443655432637,5.420274775804396,3.4406377116322484,4.575349342874684,5.122888892204149,6.350179291611161,4.829339186976129,5.427913325491845,4.594771852753932,4.836940423021425,5.108414633041114,6.686584523030387,5.833271651561216,4.320629174734131,5.91682397148771,6.165015166580517,4.964039170602761,5.613158714112729,5.325614988862395,3.770406787713523,0.6298730089934871,4.744994485290501,0.32083755972402533,0.04353677459905683,0.3016390268151545,0.25683637653386493,1192,0.001741569750452925,-0.041795204848603905,0
21370,21370,18.622,556.44519,Unknown,[M+H]+,,0.09,False,,,,,,,999,False,False,False,,False,False,,,,,,,,16.09,Cornell_Pos_S-14_R,556.44519:833746 557.44854:221672 558.4519:275389,,548.07751_@_1.976,4.418597584274431,3.751831964947703,4.746838984317444,3.4337410185298203,4.599688383111026,4.606183819075801,4.263215901693508,4.58409921952392,4.008898271350092,4.62167098953486,5.069694639113851,4.700603198956147,4.662685905521104,5.117134557897634,4.086271895295177,4.962919737318703,5.086109494207937,5.295269175354586,4.468025500616879,4.6604784749778565,4.672544409098006,4.413996888633231,3.5988365047548725,4.228324200336447,4.772144930796062,4.773673124668788,4.775389163560684,5.009861338268586,4.682213006094475,4.3961875594160995,4.798016042618546,4.62799520797434,5.371683342925752,4.174605933489211,4.6774774849288665,4.797030949372086,4.485365095849749,4.669163059981161,4.513714668343327,4.842621372480773,0.29308589960002157,4.373132797770223,0.3207056067205044,0.04362809723716223,0.1404198807676484,0.1195632201524801,1193,0.0017430307989012917,-0.04188506643826094,0
25045,25045,9.635,641.35004,Unknown,[M+H]+,,0.202,False,,,,,,,999,False,False,False,,False,False,,,,,,,,55.0,Cornell_Pos_S-07,641.35004:3631188 642.35339:1468622 643.35675:215481,,631.83984_@_1.666,3.020171721885434,3.3287058949358057,3.2619225741017948,3.175372978713615,3.098175262616177,3.162894152758553,3.5778652851427775,3.659310131482308,2.919666451303116,3.2676609849919656,3.1211763701726127,5.765939845879652,3.219532727876731,5.722883823862335,4.971233090805581,3.3050849779562137,3.364676184876835,3.560249463158811,5.780022168768346,3.52739306630047,3.6348685529828106,3.440358585589958,3.677536303685069,3.3676276583022515,3.4303571404693973,3.4465576786158687,3.6118973401667476,3.6492515247969464,3.380585420963292,3.0263065547101005,3.7726573711185574,6.135560065150813,2.8934337133550994,3.675174084592544,3.7371000217578008,3.722919710473874,3.652107692558932,3.131231014433624,3.1231034614570956,2.9857387149361534,0.5819139031993752,3.2357201643731046,0.32050334904737143,0.04376837799491343,0.2789958716989605,0.23755642468300142,1194,0.0017444918473496582,-0.04202388614756377,0
17377,17377,2.253,477.0213,Unknown,[M+H]+,ion correlated with 4574; ion correlated with 20657; ion correlated with 3491; adduct linked to 18301_[M+NH4]+,0.09,False,,,,,,,999,False,False,False,,False,False,,,,,,,,68.2,Cornell_Pos_S-25,477.0213:17826758 478.02465:4016133 479.02801:3251873,,469.99838_@_2.187,6.310883660651833,5.000588216854168,6.2029390611087445,6.745194573008003,6.697614357763316,5.784966706961766,6.14153152595315,6.007765082883243,5.001491109760421,6.382757047838224,6.313630880901639,6.823837833824202,6.409001702211701,6.4914790842971,6.5998256845595495,6.169930359366666,5.727624851727761,6.892499998699496,6.870099456549313,6.7231892830287245,6.542990411591954,6.71105016215051,6.112896597710012,5.2555351991341075,6.703114738973507,6.611075766646242,5.884276974325103,6.911731150067045,6.35081082158098,6.234799097769232,6.876559869747769,6.76922289053553,6.630552450954245,6.473567026442492,6.465089620211168,6.473688478136734,6.41678358429854,5.805574875204211,6.522718764421932,5.38905794912637,0.354993501659447,6.053578383971319,0.32048385998541223,0.04378191439681369,0.170211492196176,0.14492986322647736,1195,0.0017459528957980246,-0.04203596150101567,0
2961,2961,11.631,179.22798,Unknown,[M+H]+,,0.045,False,,,,,,,999,False,False,False,,False,False,,,,,,,,10.1,Cornell_Pos_S-50_R,179.22798:219019 180.23133:0 181.23469:0,,171.1382_@_0.125,5.012378187602227,4.929699133352253,4.658255306678218,4.900072236349874,4.906851407850151,4.901379227643361,4.718246095723255,5.164895163247079,4.91784078636037,4.913253806337233,5.4669177593515865,4.810159490146038,4.827620403404583,4.828606160029544,4.816612353417704,4.771927276307484,4.7597049165991345,4.806765403938522,4.900412350069276,4.953393867738734,4.689378971062937,4.929602726223981,4.85051360442976,4.953915135394098,4.921742345045145,4.8397369541254465,4.876459259806209,4.818162325476339,4.792553901952544,4.977671677661989,4.612679881060365,4.872966096823284,5.021589167564602,4.8796722648764055,4.77467990945331,4.980225595593763,4.8696848371180685,4.891158939373401,4.678468627256836,4.985418283849588,-0.10218675304257878,4.953617191863237,-0.3204728358869577,0.043789572841551445,0.048998154743650886,0.04172042541735401,1196,0.0017474139442463913,-0.04204215889730505,0
332,332,11.899,112.07579,Unknown,[M+H]+,similar chromatogram in higher mz_15041; similar chromatogram in higher mz_2143; similar chromatogram in higher mz_27756; similar chromatogram in higher mz_526; similar chromatogram in higher mz_11222; similar chromatogram in higher mz_14677; similar chromatogram in higher mz_4219; similar chromatogram in higher mz_15267; similar chromatogram in higher mz_6745; similar chromatogram in higher mz_4728,0.27,False,,,,,,,999,False,False,False,,False,False,,,,,,,,3.01,Cornell_Pos_S-47,112.07579:449145 113.07914:0 114.0825:0,,1040.72546_@_19.366,4.6036506015105445,3.674869258387893,3.9164138644253415,3.6069014524175778,3.5806906013389446,3.956425833014109,2.6994310703179547,3.708211349244279,3.656680878912634,3.543351082883844,3.6385720611307737,3.436538667704731,3.297227144888167,3.6902818892039435,2.8488549703122787,3.7099022116106,2.975057164803651,3.721847546720706,3.4498430961181437,3.453241730166471,3.079443565002393,3.4967436007317727,3.15103435678083,3.0153709911663795,3.873563609251342,2.579579505349986,4.154210733920184,4.1116178312425316,3.638121856588681,3.8324836557678315,3.047957379428532,2.784062805866837,3.69652767713275,3.3786613220422432,2.9950886419041938,3.472381410720959,3.1682170111035077,3.073751768478858,2.7506976362750506,3.9626257903453594,-0.3156001638777903,3.6895634594167177,-0.32034332224314016,0.04387962733556001,0.15139724672241614,0.12891011045867543,1197,0.001748874992694758,-0.04213075234286525,0
25914,25914,15.22,665.02161,Unknown,[M+H]+,,0.101,False,,,,,,,999,False,False,False,,False,False,,,,,,,,60.09,Cornell_Pos_S-42,665.02161:2820998 666.02496:0 667.02832:0,,654.51697_@_17.791,5.331057112609447,5.342410332272684,4.935434911476155,5.021632436704125,4.908255024796959,5.044234723299434,5.112559780948279,5.067386460033167,4.705566190060292,5.087370710714307,5.450452849202833,5.079253297848928,4.873237156062,5.106470845675348,5.188967621909011,4.9995223292955195,4.669101264752587,4.8602371702567355,5.156146127483995,4.750169245863798,4.749022488968948,5.132415398462524,4.809283554669733,5.010208692619681,5.173004365573704,4.573338548714258,4.900368918383074,4.92609214256993,5.011712239796058,4.911880560249925,5.06147357390154,4.842218053686722,5.30177384151779,4.80052500804453,4.51999885608884,4.829837951372441,4.959456516733897,5.03510274747685,4.849569356612671,5.278324337701504,-0.14808345171220952,5.0914873211016065,-0.3202127053214778,0.04397060090392573,0.07106972688632934,0.06051369190340848,1198,0.0017503360411431244,-0.04222026486278261,0
14923,14923,1.929,428.12552,Unknown,[M+H]+,,0.067,False,,,,,,,999,False,False,False,,False,False,,,,,,,,36.44,Cornell_Pos_S-35_R,428.12552:2569168 429.12887:753947 430.13223:0,,421.09558_@_1.932,4.687760030899097,5.9159993333780125,4.279286596293403,6.441961996939562,4.779315954791676,4.858134054048262,5.089008450536232,5.488703467664788,4.558990814961487,5.8283618662864844,4.417900030079664,3.712514410366018,4.694919914420732,4.167936317312179,4.765701907145528,4.292246238463567,4.779685013526308,4.663249601057406,3.5001811704083807,4.660762929444535,4.5431472350191715,5.5161117643583335,5.478083066229587,4.785278379671478,5.026297032744927,4.602038385942965,6.0658996259743025,4.588736396000357,5.134709585091783,4.756355897394721,4.589193262340706,2.4620003824242502,4.800952008105764,4.487178665243468,2.7638313281614173,4.854453886797558,5.338835859206588,4.243522274830825,5.380440469149236,3.81428524177,-0.5544301709901523,5.1223111450798795,-0.32005873694690773,0.04407803473670965,0.26623043214386083,0.22668704456726782,1199,0.001751797089591491,-0.04232623764711815,0
